,Character,Song_fd,Song_log_fd,Yuan_fd,Yuan_log_fd,Ming_fd,Ming_log_fd,Qing_fd,Qing_log_fd,Subtlex_fd,Subtlex_log_fd
3305,旻,1.0797854429789544,0.0333374682764278,1.3194772674806865,0.12040191240923873,2.1110301977585193,0.32449444582593634,0.8267246005178922,-0.08263913905033031,0.012604272679260127,-1.8994822099238537
3306,屣,1.6624207846754162,0.2207409600816131,1.2724533435864278,0.10464186724106747,1.7986734237084951,0.25495231778898925,0.9713525448165305,-0.012623117692040532,0.005256249883265925,-2.2793239965030954
3307,伽,1.53806647401072,0.18697510573341136,0.9765506234844038,-0.010305238366841187,0.9115947519226543,-0.04019818373035509,1.058284037237024,0.024602245439455803,0.49151411668831474,-0.3084640043592185
3308,孜,0.845936560705896,-0.07266220477234481,0.8923652249081621,-0.049457362328989445,3.876100885175126,0.5883950721209041,0.5894240207396084,-0.22957216936479807,0.04374732975759869,-1.3590484502286722
3309,搓,1.012560428723724,0.005420950976227962,0.5387865508879469,-0.2685832536098725,0.5834206412304989,-0.2340182097464678,5.921032208338793,0.7723974234981064,0.5095277230590907,-0.29283218134541494
3310,柏,1.016846507297967,0.007255401236919077,0.9646434407097801,-0.015633184425597683,1.1809367251531264,0.0722266286439828,0.801445199399834,-0.09612616814690908,0.13271189955265136,-0.8770901345707
3311,呵,2.9200644381585867,0.46539243529359525,2.079874553060089,0.3180371414258668,1.1582615671487844,0.06380664604230193,2.283624080352119,0.3586246139058963,1.4986109501737959,0.17568890161232986
3312,掴,4.306586127230016,0.6341331370756306,3.2327193053276817,0.5095679967737712,0.7001047694765985,-0.15483696369884306,1.9290240678750816,0.28533764624426405,2.099871828364737,0.322192787146915
3313,葫,1.3073565029091119,0.11639403144770406,1.8735077792239971,0.2726555007215388,0.7478391855772756,-0.1261917822493131,1.6221338752585917,0.2100866938250717,0.15159502504237407,-0.8193150508945778
3314,枰,4.891051387354089,0.689402225717844,2.6939327544397345,0.4303867507261463,4.62069147854555,0.6647069718430255,4.801126568933537,0.681343155139102,0.004117395741891641,-2.3853773889510212
