,Charcter,Frequency,log_frequency,Frequency_per_million,CD,Log_CD,Strokes,Tone,Rhyme
289,傅,3414,3.5332635167787148,66.29444813,3344,3.5242662687669783,12.0,仄,去声七遇
290,襄,2962,3.4715850541851903,57.51732729,2825,3.451018452155457,17.0,平,下平七阳
291,道,100942,5.004071905315033,1960.133036,87592,4.942464442760418,12.0,仄,上声十九皓 去声二十号
292,骑,18901,4.276484782109383,367.0273474,18010,4.255513712819534,11.0,平/仄,上平四支 去声四寘
293,西,99203,4.996524805861288,1926.364422,88790,4.948364055988369,6.0,平,上平八齐
294,拥,14040,4.147367107793786,272.63446160000007,13781,4.139280732718524,8.0,仄,上声二肿
295,笳,4062,3.608739919068788,78.87757713,3992,3.601190532615333,11.0,平,下平六麻
296,凰,4990,3.6981005456233897,96.89786063,4776,3.6790643181213127,11.0,平,下平七阳
297,望,67881,4.831748231572613,1318.141017,62373,4.794996633134222,11.0,平/仄,下平七阳 去声二十三漾
298,长,152065,5.182029266281666,2952.860356,129865,5.11349211985667,4.0,平/仄,下平七阳 上声二十二养 去声二十三漾
299,袍,7061,3.848866211494779,137.1133855,6907,3.839289456006148,10.0,平,下平四豪
300,綵,5560,3.7450747915820575,107.9663537,5413,3.733438027091061,14.0,仄,上声十贿
301,笔,27464,4.438763790417693,533.3071831999998,25782,4.411316604067546,10.0,仄,入声四质
302,留,55856,4.747069831470103,1084.63465,52757,4.722280091641407,10.0,平/仄,下平十一尤 去声二十六宥
303,翰,7833,3.893928126542607,152.10439730000004,7692,3.8860392755664415,16.0,平/仄,上平十四寒 去声十五翰
304,墨,15080,4.178401341533755,292.8296069,14285,4.154880244718761,15.0,仄,入声十三职
305,银,22995,4.361633413910057,446.5263136,21771,4.337878377801204,11.0,平,上平十一真
306,河,48339,4.684297661814824,938.6664699,43393,4.63741967636583,8.0,平,下平五歌
307,卧,25653,4.409138161153863,498.1404446,24880,4.395850376018781,8.0,仄,去声二十一个
308,干,20416,4.3099706570410685,396.446237,19577,4.2917461408242055,3.0,平/仄,上平十四寒 去声十五翰
309,飞,106052,5.025518863147474,2059.361105,94062,4.973414208725705,3.0,平,上平五微
310,鸟,46231,4.664933287549803,897.7324638,43329,4.636778665967367,5.0,仄,上声十七筱
311,暮,44800,4.651278013998144,869.9447206,42422,4.627591139628175,14.0,仄,去声七遇
312,代,14826,4.171023995785723,287.897331,14044,4.147490820793314,5.0,仄,去声十一队
313,离,46462,4.667097900476461,902.2181163,41033,4.613133270216155,10.0,平/仄,上平四支 去声八霁
314,草,85930,4.934144811792477,1668.62388,77330,4.888348010178048,9.0,仄,上声十九皓
315,树,77936,4.891738112227696,1513.3931189999994,71418,4.853807683981579,9.0,仄,上声七麌 去声七遇
316,始,23130,4.3641756327706185,449.1477989,21739,4.337239562543717,8.0,仄,上声四纸 去声四寘
317,信,32108,4.506613254304735,623.4862743,30376,4.482530584131741,9.0,平/仄,上平十一真 去声十二震
318,梦,86639,4.937713430955812,1682.391532,79575,4.900776647293041,11.0,平/仄,上平一东 去声一送
319,壮,16337,4.2131723090468185,317.2385469,15799,4.198629599092018,6.0,仄,去声二十三漾
320,莫,70767,4.849830785105588,1374.182546,64467,4.809337460597948,10.0,仄,去声七遇 入声十药 入声十一陌
321,使,35983,4.5560973688242,698.732609,32761,4.515357149738369,8.0,仄,上声四纸 去声四寘
322,杯,29397,4.468303012387536,570.8429677,28101,4.448721774949722,8.0,平,上平十灰
323,乾,19318,4.285962161731393,375.12482400000016,18364,4.263967284093983,11.0,平,上平十四寒 下平一先
324,梧,8839,3.946403133899055,171.6393166,8563,3.9326259440217823,11.0,平,上平七虞
325,桐,10391,4.016657344822201,201.7766873,9966,3.9985208828350394,10.0,平,上平一东
326,叶,54481,4.736245070463029,1057.934338,49857,4.697726142546344,5.0,仄,入声十五合
327,落,106474,5.027243569886699,2067.555674,94779,4.976712122207094,12.0,仄,入声十药
328,秋,147444,5.168627104321459,2863.127888,129030,5.110690697273754,9.0,平,下平十一尤
329,去,123951,5.093250034877378,2406.931207,108702,5.036237534711623,5.0,仄,上声六语 去声六御
330,空,126715,5.102828027919261,2460.603689,111721,5.0481348143592415,8.0,平/仄,上平一东 上声一董 去声一送
331,梁,20044,4.301984394070439,389.2225889,19000,4.278753600952829,11.0,平,下平七阳
332,武,17173,4.234846169921363,333.47233680000005,15798,4.198602109489712,8.0,仄,上声七麌
333,芳,47298,4.674842776946528,918.4519062,43630,4.63978521298682,7.0,平,下平七阳
334,合,32020,4.5054213275832815,621.7774544,30137,4.479100018108288,6.0,仄,入声十五合
335,吴,26895,4.429671548617863,522.2581085,24718,4.393013327901293,7.0,平,上平七虞
336,头,92734,4.9672389930997065,1800.7467350000006,82131,4.91450711068605,5.0,平,下平十一尤
337,燕,37009,4.568307350419368,718.6558966,34257,4.534749327675232,16.0,平/仄,下平一先 去声十七霰
338,堂,47739,4.6788733174979145,927.0154245,41606,4.619155964737166,11.0,平,下平七阳
339,苔,17835,4.251273113674372,346.3273235,17446,4.24169586813981,8.0,平,上平十灰
340,问,62597,4.796553519877109,1215.534145,58293,4.765616406493218,6.0,仄,去声十三问
341,兴,41586,4.6189471492307375,807.5339543,39252,4.593861790172607,6.0,平/仄,下平十蒸 去声二十五径
342,废,8165,3.911956189072687,158.551309,7965,3.9011857801371503,8.0,仄,去声十一队
343,百,77506,4.889335324003449,1505.0432039999994,68516,4.835792000694008,6.0,仄,入声十一陌
344,遇,12664,4.1025709018543,245.9147309,12115,4.083323418473525,12.0,仄,去声七遇
345,且,40146,4.603642280263076,779.5714454,37134,4.569771733076458,5.0,平/仄,上平六鱼 上声二十一马
346,衔,9646,3.984347257585864,187.3099727,9401,3.973174052682972,11.0,平,下平十五咸
347,悄,4409,3.6443400988263215,85.61576503,3590,3.55509444857832,10.0,仄,上声十七筱 去声十八啸
348,深,96448,4.984293226298519,1872.866706,86737,4.938204396992163,11.0,平/仄,下平十二侵 去声二十七沁
349,倚,35118,4.545529774497824,681.9356852999998,33799,4.528903851138409,10.0,仄,上声四纸 去声四寘
350,门,105620,5.0237461631524765,2050.972353,93705,4.971762765001703,3.0,平,上平十三元
351,惟,30364,4.482358982753715,589.6205691,27461,4.438716348143792,11.0,平,上平四支
352,有,278595,5.444973317788248,5409.871639,210851,5.323975665077949,6.0,仄,上声二十五有
353,麒,2318,3.3651134316275773,45.01187193,2291,3.360025089189397,19.0,平,上平四支
354,麟,7320,3.864511081058392,142.1427535,7048,3.848065895403992,23.0,平,上平十一真
355,芙,10806,4.033664963203177,209.835327,10462,4.019614715691417,7.0,平,上平七虞
356,蓉,9932,3.997036710882527,192.8636376,9626,3.9834458573413394,13.0,平,上平二冬
357,帐,8988,3.9536630637470913,174.5326596,8750,3.942008053022313,7.0,仄,去声二十三漾
358,冷,30608,4.485834952683222,594.3586609,29048,4.463116235904836,7.0,仄,上声二十三梗
359,翡,1976,3.295786940251609,38.37077607,1956,3.2913688504515832,14.0,仄,去声五未
360,翠,49337,4.693172738119737,958.046042,46452,4.667004417366581,14.0,仄,去声四寘
361,帘,26442,4.4222943008935625,513.4615693,24956,4.3971749769583255,8.0,平,下平十四盐
362,垂,35721,4.552923608346489,693.6449859,32793,4.515781149022159,8.0,平,上平四支
363,隔,30769,4.4881133818002965,597.4850248,29805,4.4742891261654965,12.0,仄,入声十一陌
364,小,71543,4.854567147388691,1389.251231,64102,4.806871579837281,3.0,仄,上声十七筱
365,远,81213,4.909625553580691,1577.027245,74572,4.872575790902318,7.0,仄,上声十三阮 去声十四愿
366,通,31856,4.503191242683334,618.5928352999998,29782,4.473953859292526,10.0,平,上平一东
367,瓦,5911,3.7716609593488872,114.7822153,5744,3.759214431234244,4.0,仄,上声二十一马
368,动,37358,4.572383617766466,725.4329213,35374,4.548684171483004,6.0,仄,上声一董 去声一送
369,鳞,8551,3.9320169064342014,166.0468149,7827,3.893595333819884,20.0,平,上平十一真
370,自,185989,5.269487259376149,3611.610461,154290,5.1883377790407526,6.0,仄,去声四寘
371,起,63530,4.802978855335262,1233.65152,58875,4.769930920136953,10.0,仄,上声四纸
372,笼,9985,3.9993480692067216,193.89281330000003,9629,3.983581186705791,11.0,平/仄,上平一东 上平二冬 上声一董
373,雪,77891,4.891487279544926,1512.519291,70587,4.848724724449416,11.0,仄,入声九屑
374,尘,74931,4.87466152856212,1455.040801,69963,4.84486842366987,6.0,平,上平十一真
375,昔,34529,4.538184000858268,670.4982424,32127,4.506870173286499,8.0,仄,入声十药 入声十一陌
376,曾,49138,4.69141747598126,954.1817786,46196,4.664604372674427,12.0,平,下平十蒸
377,九,49231,4.692238657427663,955.9876907,44174,4.645166726839863,2.0,仄,上声二十五有
378,图,25207,4.401521161385542,489.4798342,23612,4.373132774549157,8.0,平,上平七虞
379,南,111921,5.048911581867453,2173.327747,98364,4.992836181134245,9.0,平,下平十二侵 下平十三覃
380,也,24863,4.395553529970903,482.7999015,21329,4.3289704942369305,3.0,仄,上声二十一马
381,无,306612,5.486589148012806,5953.917203,231711,5.364946651510754,4.0,平,上平七虞
382,溪,54179,4.7338309848520055,1052.069978,47823,4.679636816501192,13.0,平,上平八齐
383,桥,26614,4.425110152543682,516.8015356000002,25004,4.398009490230765,10.0,平,下平二萧
384,师,24191,4.383653821462558,469.7507307,21394,4.330291991468156,6.0,平,上平四支
385,欠,3844,3.584783378996508,74.64436398,3764,3.5756496147552195,4.0,仄,去声二十九艳 去声三十陷
386,工,13602,4.133602770510161,264.1291984,12962,4.1126720171171325,3.0,平,上平一东
387,夫,31570,4.499274581892218,613.0391703,27349,4.436941451239043,4.0,平,上平七虞
388,韶,5879,3.769303460189082,114.16082620000002,5705,3.756255648754233,14.0,平,下平二萧
389,休,35493,4.5501427090794015,689.2175886,32751,4.5152245650255605,6.0,平,下平十一尤
390,瘦,12973,4.11304041808782,251.9150192,12534,4.0980896903639525,14.0,仄,去声二十六宥
391,稠,1987,3.2981978671098147,38.58437857,1968,3.2940250940953217,13.0,平,下平十一尤
392,凝,14318,4.155882358081815,278.0327792,13834,4.140947771342662,16.0,平/仄,下平十蒸 去声二十五径
393,恨,32140,4.507045872427327,624.1076634,30255,4.480797157268447,9.0,仄,去声十四愿
394,带,28384,4.453073598151632,551.1721194,27441,4.438399933804706,9.0,仄,去声九泰
395,泛,10785,4.032820149438564,209.4275404,9994,3.999739345106568,7.0,仄,去声三十陷
396,兰,29849,4.474929785992802,579.6200885,28000,4.4471580313422185,5.0,平,上平十四寒
397,舟,45743,4.66032464388946,888.2562803,42493,4.628317393303045,6.0,平,下平十一尤
398,寻,44326,4.646658542120288,860.7403947999999,42120,4.624488362513449,6.0,平,下平十二侵
399,载,35430,4.549371152333177,687.9942288,32989,4.518369150917752,10.0,仄,上声十贿 去声十一队
400,鸳,7678,3.8852481077813854,149.0945439,7296,3.86308482532036,10.0,平,上平十三元
401,鸯,4961,3.6955692270361857,96.33472677,4729,3.674769314015426,10.0,平,下平七阳
402,浦,12052,4.081059123001318,234.0306646,11691,4.0678516605123525,10.0,仄,上声七麌
403,鹦,3117,3.49373680227684,60.52718068,3032,3.481729196960016,16.0,平,下平八庚
404,鹉,2512,3.4000196350651586,48.77904326,2469,3.3925210899319325,13.0,仄,上声七麌
405,洲,15665,4.194930399217724,304.18937610000006,14894,4.173011349507351,9.0,平,下平十一尤
406,渔,19130,4.281714970027297,371.4741631,18187,4.2597610667986645,11.0,平,上平六鱼
407,烟,95415,4.979616654632213,1852.807489,88812,4.948471650257024,10.0,平,下平一先
408,外,62288,4.794404386374087,1209.533856,58360,4.766115283221414,5.0,仄,去声九泰 去声九泰
409,鸥,13604,4.133666623260686,264.1680353,13301,4.123884293460009,9.0,平,下平十一尤
410,扇,8755,3.942256150419465,170.00817030000005,8346,3.92147838037569,10.0,平/仄,下平一先 去声十七霰
411,面,30231,4.480452513280988,587.0379207999998,27343,4.436846162461822,9.0,仄,去声十七霰
412,儿,43970,4.643156465619708,853.8274412000003,37690,4.576226137449606,2.0,平,上平四支 上平八齐
413,潇,9005,3.954483717155552,174.8627725,7339,3.8656368876996288,14.0,平,下平二萧
414,湘,17077,4.232411578420846,331.6081695,15627,4.193875612152359,12.0,平,下平七阳
415,散,32343,4.509780300759586,628.0496003999998,30970,4.490941205356787,12.0,仄,上声十四旱 去声十五翰
416,苏,11714,4.0687052196919415,227.4672424,11173,4.0481697987660175,7.0,平,上平七虞
417,舞,27563,4.440326485098403,535.2296057,25919,4.413618241686994,14.0,仄,上声七麌
418,队,2907,3.4634450317704286,56.4493148,2691,3.4299136977637543,4.0,仄,去声十一队
419,琼,14790,4.169968173996892,287.1982683,14132,4.150203628762808,12.0,平,下平八庚
420,佩,14071,4.148324963038817,273.2364322,13686,4.1362765356602935,8.0,仄,去声十一队
421,碾,862,2.9355072658247128,16.73866851,852,2.9304395947667,15.0,仄,去声十七霰
422,诗,91383,4.960865411347826,1774.512464,80731,4.907040332042343,8.0,平,上平四支
423,句,23445,4.370050237074868,455.2645977,22062,4.343644880252506,5.0,平/仄,上平七虞 下平十一尤 去声七遇 去声二十六宥
424,缕,7254,3.860577551244416,140.8611385,6807,3.832955750604599,12.0,仄,上声七麌
425,笺,5329,3.726645720240912,103.4807013,5206,3.716504163773217,11.0,平,下平一先
426,懒,11971,4.078130430802564,232.4577735,11602,4.064532861131578,16.0,仄,上声十四旱
427,堤,9149,3.961373627594801,177.65902340000005,8618,3.935406489752349,12.0,平,上平八齐
428,船,27080,4.432648660013107,525.8505142,24605,4.3910233693701,11.0,平,下平一先
429,公,71657,4.855258621989195,1391.46493,57121,4.756795801896275,4.0,平,上平一东
430,实,13572,4.132643850973079,263.5466462,12283,4.089304451847871,8.0,仄,入声四质
431,英,23844,4.37737911315744,463.0125428,21913,4.340701838731677,8.0,平,下平八庚
432,迈,2676,3.4274861090957853,51.96366233,2584,3.4122925093230463,6.0,仄,去声十卦
433,津,11043,4.043087072166329,214.43749,10527,4.022304622935069,9.0,平,上平十一真
434,涯,20926,4.32068622098333,406.3496255,20275,4.3069608628831935,11.0,平,上平四支 上平九佳 上平九佳 下平六麻
435,浩,14173,4.151461787124331,275.2171099,11737,4.069557104582695,10.0,仄,上声十九皓
436,识,34944,4.543372616688624,678.5568821,32809,4.515992993534467,7.0,仄,去声四寘 入声十三职
437,兵,18400,4.264817823009537,357.2987246,16504,4.217589214965095,7.0,平,下平八庚
438,抗,2387,3.3778524190067545,46.35174215,2331,3.3675422735205767,7.0,仄,去声二十三漾
439,矫,4554,3.658393026279124,88.43143433,3624,3.5591881890047765,11.0,仄,上声十七筱
440,徵,5086,3.7063763558396894,98.76202788,4923,3.692229835772757,15.0,平/仄,下平十蒸 上声四纸
441,仗,5712,3.7567881987681178,110.9179519,5604,3.748498126613737,5.0,仄,上声二十二养 去声二十三漾
442,节,36083,4.557302638328947,700.6744499,33802,4.5289423974157295,5.0,仄,入声四质 入声九屑
443,归,140975,5.149142103260392,2737.510201,124694,5.095845556689591,5.0,平,上平五微
444,德,25108,4.399812119978673,487.5574117,21808,4.338615838490599,15.0,仄,去声四寘 入声十三职
445,纵,16804,4.2254126728659545,326.3069439,16173,4.208790586548298,7.0,平/仄,上平二冬 上声一董 去声二宋
446,横,34810,4.5417040232842885,675.9548153,32861,4.516680775406828,15.0,平/仄,下平七阳 下平八庚 去声二十四敬
447,负,21197,4.326274399813678,411.6120144,20334,4.3082228192210215,6.0,仄,上声二十五有 去声七遇
448,才,42555,4.628950594851534,826.3503926,39682,4.598593552773338,3.0,平,上平十灰
449,智,4847,3.68547301972276,94.12102815,4366,3.640083731373122,12.0,仄,去声四寘
450,顾,19310,4.285782273779395,374.9694767,18157,4.259044093575232,10.0,仄,去声七遇
451,盻,543,2.7347998295888467,10.54419606,512,2.7092699609758317,9.0,仄,上声八荠 去声八霁
452,社,12485,4.096388546687367,242.4388357,12033,4.0803739167013084,7.0,仄,上声二十一马
453,稷,2522,3.401745082237063,48.97322735,2433,3.3861421089308186,15.0,仄,入声十三职
454,流,105604,5.023680368434795,2050.661658,94368,4.974824750871704,10.0,平,下平十一尤
455,勿,11110,4.045714058940868,215.7385234,9953,3.997954004069404,4.0,仄,入声五物
456,重,90291,4.9556444629919865,1753.3075620000006,78980,4.8975171294005255,9.0,平/仄,上平二冬 上声二肿 去声二宋
457,陈,17504,4.243137304653337,339.8998301000001,16365,4.213916009644024,7.0,平/仄,上平十一真 去声十二震
458,哉,16628,4.2208400158341774,322.8893039,15198,4.181786440174192,9.0,平,上平十灰
459,悽,2528,3.4027770696103468,49.08973781,2296,3.360971883725936,11.0,平,上平八齐
460,恻,2786,3.444981112087945,54.09968732,2092,3.3205616801952367,9.0,仄,入声十三职
461,失,19686,4.294157480769692,382.2707985,18419,4.265266047887377,5.0,仄,入声四质
462,左,9138,3.960851153719686,177.44542090000004,8775,3.943247125137862,5.0,仄,上声二十哿 去声二十一个
463,股,1391,3.143327129992046,27.01100684,1351,3.1306553490220312,8.0,仄,上声七麌
464,以,55101,4.741159480712783,1069.973751,37955,4.579268995761772,4.0,仄,上声四纸
