Character,Tang&Song,Tang&Yuan,Tang&Ming,Tang&Qing,Tang&Subtlex
很,0.2054467350244522,0.24140335619449615,0.22798581421375275,0.045841000974178314,-0.09954404830932617
伊,0.03267403692007065,-0.044906437397003174,0.03985922783613205,0.04535030573606491,0.06087535619735718
身,-0.009319650940597057,0.1720394492149353,0.053142666816711426,0.06968764215707779,0.05100874975323677
呜,0.05688585340976715,0.051702044904232025,0.09926719963550568,0.0700482726097107,-0.09052500128746033
员,0.02238471806049347,0.08768652379512787,0.02772202342748642,0.023244954645633698,0.035920754075050354
眦,0.07574024796485901,0.22345176339149475,0.017208101227879524,0.22821466624736786,0.0
国,-0.011402345262467861,0.11032029986381531,0.14430829882621765,-0.06761163473129272,0.03474969416856766
褓,0.07564020901918411,0.07245876640081406,0.07898946851491928,0.08566679060459137,-0.011573192663490772
步,-0.004788203630596399,0.11284196376800537,0.043764907866716385,0.17772427201271057,0.01887088268995285
洛,0.06867504864931107,0.0007379446178674698,0.09456193447113037,0.02853311412036419,0.10408284515142441
示,-0.12326007336378098,0.023887721821665764,0.024997036904096603,0.015741096809506416,0.038994330912828445
涩,0.08465320616960526,-0.07936451584100723,-0.032254405319690704,0.02030133083462715,0.0347265787422657
艺,-0.07022684812545776,0.12655174732208252,0.042793553322553635,0.09163738787174225,0.008015007711946964
渍,-0.07471106946468353,0.11429337412118912,0.04910985007882118,0.034698523581027985,-0.007611171808093786
筋,0.09228846430778503,0.1363554447889328,0.019549548625946045,0.12264540791511536,0.061290521174669266
掀,-0.14378610253334045,0.10587519407272339,0.05714062973856926,0.09544942528009415,0.10169769823551178
要,0.06082184240221977,0.07899057865142822,0.06734120100736618,0.023833047598600388,0.021947897970676422
庭,0.04533085227012634,0.17449472844600677,0.10189127177000046,0.10573519766330719,0.03476680442690849
蠕,0.023314867168664932,0.1900850087404251,0.0887758806347847,0.07449198514223099,0.12538735568523407
魂,-0.03261704370379448,-0.026368331164121628,0.026166429743170738,0.033018335700035095,0.07816733419895172
毛,0.04511423781514168,0.015218935906887054,-0.10485201328992844,0.039486054331064224,0.023131074383854866
驹,-0.004499895963817835,0.08291464298963547,-0.03882896527647972,0.0863780602812767,0.007384822238236666
鸣,-0.09216964244842529,0.01725132204592228,0.06647615134716034,0.1021055355668068,0.07515999674797058
斌,0.0,0.0,0.0,0.0,0.0
炯,0.029820425435900688,0.11884184926748276,0.12340696156024933,0.02842574007809162,0.0011658124858513474
钳,0.1148390993475914,0.13775697350502014,0.07352369278669357,0.1067701131105423,0.09385610371828079
训,-0.022476807236671448,0.017498891800642014,0.04199225828051567,-0.03078807331621647,-0.07324079424142838
黔,0.07472158968448639,-0.02259649708867073,0.057356275618076324,0.07174170017242432,0.09174946695566177
湃,0.08935143798589706,0.14012189209461212,0.05297976732254028,0.07331618666648865,0.18775248527526855
紊,0.0,0.0,0.0,0.0,0.0
贿,0.05611473694443703,0.16625672578811646,0.060686707496643066,-0.013583885505795479,0.0019060249906033278
掷,-0.04449531063437462,0.10270717740058899,-0.016203416511416435,0.06776108592748642,0.010770395398139954
奚,-0.009128785692155361,0.09454461932182312,0.10526300966739655,0.04827672988176346,-0.02996712177991867
忏,0.01571843773126602,0.071989506483078,-0.013369039632380009,0.125201016664505,0.01911076530814171
星,0.005086980760097504,0.06929569691419601,0.028776444494724274,0.07200418412685394,-0.0732463151216507
贝,-0.0037619711365550756,0.03614244610071182,0.021520176902413368,0.055438634008169174,0.040437716990709305
购,-0.14492462575435638,0.20186537504196167,0.05188692733645439,0.10709671676158905,0.12066313624382019
念,-0.00985476654022932,0.002034155186265707,0.21175752580165863,0.037319451570510864,-0.027718963101506233
贩,0.06924627721309662,0.024348799139261246,0.07494783401489258,0.10128569602966309,0.12376981973648071
章,0.046399395912885666,-0.017720405012369156,0.04428079351782799,-0.02740354835987091,0.03324659913778305
芷,0.043483879417181015,0.1116173267364502,0.005303270649164915,-0.007471640128642321,0.0
饵,-0.022649645805358887,0.07823233306407928,0.043892789632081985,0.08073955774307251,0.06401646137237549
颤,0.12066880613565445,0.08944617956876755,0.08241217583417892,0.03978952020406723,0.058883681893348694
町,0.06956552714109421,0.17495478689670563,0.04799884557723999,0.03402014076709747,-0.005641065072268248
块,0.023266157135367393,0.07347733527421951,0.08675546199083328,0.10044831037521362,0.07645614445209503
堂,0.0013143712421879172,0.041616786271333694,0.03274259343743324,0.07061868160963058,0.0635945051908493
厥,0.013913745991885662,0.029167596250772476,0.03048829734325409,0.07479951530694962,0.1538200080394745
文,-0.048696767538785934,0.02491149678826332,0.046716295182704926,0.02519797906279564,-0.04662409424781799
廷,-0.0711488276720047,0.038802482187747955,0.12148850411176682,-0.1098049134016037,-0.017045818269252777
浪,0.05534135177731514,0.035975415259599686,-0.03209764137864113,0.03268631547689438,-0.006723328493535519
互,-0.0494505874812603,0.0016698696417734027,0.0024688199628144503,0.04977753013372421,0.051818620413541794
跑,0.04424598813056946,0.09824998676776886,0.16831852495670319,0.07705248892307281,-0.009446859359741211
犒,0.11170858889818192,0.1192585751414299,0.0204139593988657,0.07959972321987152,-0.018618717789649963
大,0.10351813584566116,0.007370351813733578,0.08774011582136154,0.07505352795124054,0.0037689823657274246
祀,0.04012496396899223,0.07648314535617828,0.08810541033744812,0.07407918572425842,0.09930627793073654
势,0.00027748639695346355,0.04623705521225929,0.04097457602620125,0.06626744568347931,0.13189175724983215
扪,0.014090039767324924,0.22471696138381958,0.1121361032128334,0.07760731875896454,0.012041831389069557
轶,-0.039622172713279724,0.12099388986825943,0.0397958941757679,0.12411114573478699,0.14362813532352448
祛,0.06104566156864166,0.04287140816450119,0.12505628168582916,0.03807680681347847,-0.02386329509317875
绳,0.015357722528278828,0.09665659815073013,0.0020867169369012117,0.05817602202296257,0.1270863562822342
笏,-0.02056918479502201,0.018710173666477203,-0.024813318625092506,0.006067547015845776,0.0
雀,-0.003370763501152396,0.05633038282394409,0.05326223000884056,-0.020363699644804,0.008486848324537277
葬,0.03134167939424515,0.10628847032785416,-0.008194934576749802,-0.009393813088536263,-0.013507877476513386
昊,0.006315954495221376,-0.001119620050303638,0.015457346104085445,0.11767417192459106,0.031519945710897446
束,0.032917216420173645,0.10709701478481293,-0.05018402263522148,0.06480710953474045,0.046721186488866806
肌,0.08843184262514114,0.16935259103775024,0.013486743904650211,0.04655199497938156,0.11669804155826569
竖,0.03123174048960209,0.13538993895053864,-0.013009022921323776,-0.027006227523088455,0.026354068890213966
睛,0.0013173152692615986,0.14865656197071075,0.005811526905745268,0.13230770826339722,-0.013141593895852566
蛉,0.0,0.0,0.0,0.0,0.0
麸,0.015515792183578014,0.0,0.17224355041980743,0.20849663019180298,0.13661357760429382
苒,0.028449377045035362,-0.008668890222907066,-0.031891923397779465,0.12558713555335999,0.0
肪,0.03137404844164848,0.1321052759885788,0.21982210874557495,0.15326231718063354,0.12240120768547058
艳,-0.03920193389058113,0.04846340790390968,0.01914118602871895,0.1149834543466568,0.09226296842098236
洙,0.036944545805454254,0.08254091441631317,0.033072229474782944,0.046884600073099136,-0.009401735849678516
矿,0.14826102554798126,0.14992432296276093,0.13499824702739716,0.09834646433591843,0.1501600295305252
蜒,0.036925382912158966,0.22447587549686432,0.10114581137895584,0.17531564831733704,0.16345646977424622
桀,0.009153000079095364,0.14488135278224945,0.09124157577753067,0.16996854543685913,0.08814842253923416
后,0.019664354622364044,0.03253437578678131,-0.05863341689109802,0.09141941368579865,0.0659458115696907
宜,0.028974667191505432,0.11833065003156662,0.018591245636343956,0.0708264410495758,0.05478307977318764
戴,0.07902587950229645,-0.016571607440710068,0.036966416984796524,-0.025101108476519585,0.06167915463447571
摘,-0.0003077584260609001,0.1478976011276245,0.014672704972326756,0.0331362783908844,0.027331769466400146
丫,0.0,0.0,0.0,0.0,0.0
诅,0.12526212632656097,0.25023841857910156,0.05052486062049866,0.08787717670202255,0.16025033593177795
杠,0.050607830286026,0.26518985629081726,0.09873545169830322,0.2156965136528015,0.12356212735176086
踊,0.012688745744526386,0.1464996635913849,-0.017107119783759117,0.13425959646701813,0.0
袛,0.0,0.0,0.0,0.0,0.0
清,0.08055192977190018,0.037118829786777496,0.0962020754814148,0.05587354302406311,0.06753303110599518
挟,0.04941760376095772,0.20266297459602356,-0.14261044561862946,0.041140493005514145,0.07319308817386627
殁,0.06040223687887192,0.1237255185842514,0.050798363983631134,-0.0823536068201065,0.0
肯,0.14282098412513733,0.10598702728748322,0.05545216053724289,0.017825445160269737,-0.004713856149464846
杖,0.11472984403371811,0.057098500430583954,0.057898152619600296,-0.08365465700626373,0.1285025030374527
倚,-0.004630181472748518,0.057379648089408875,0.08172185719013214,0.11257665604352951,-0.0002551169600337744
鳀,0.0,0.0,0.0,0.0,0.0
跄,0.03878244385123253,0.15007399022579193,0.013588842935860157,0.11890552192926407,0.16182811558246613
嗄,0.0,0.0,0.0,0.0,0.0
滨,-0.02809898741543293,0.003585487138479948,-0.0021220066118985415,0.076484814286232,0.06588046997785568
禄,0.01769828237593174,0.12236746400594711,0.059476956725120544,0.00013965745165478438,0.1517474353313446
寮,0.024156318977475166,0.056705813854932785,0.09431815147399902,0.01675790548324585,0.0
川,-0.020431403070688248,0.014666888862848282,0.028125101700425148,-0.021340519189834595,0.03401663526892662
肥,0.10935640335083008,0.06542341411113739,0.08041089028120041,-0.017464477568864822,0.08204009383916855
混,-0.11112740635871887,-0.0018301268573850393,0.10947025567293167,-0.09132153540849686,-0.05592508614063263
荷,0.0596158504486084,0.08669620752334595,-0.01839318871498108,0.043049346655607224,0.07344663888216019
辄,-0.020471056923270226,0.06066412478685379,0.1128995418548584,0.025562848895788193,0.10451947152614594
殡,0.05460032448172569,0.17437706887722015,-0.06538254767656326,0.0009624968515709043,0.04737519100308418
孔,0.06335969269275665,0.05270101875066757,-0.010434310883283615,0.07484383881092072,0.0041913604363799095
殖,-0.015424584038555622,0.21345925331115723,0.03264610469341278,0.013728377409279346,0.06929083168506622
畏,0.04398434981703758,0.12278035283088684,0.04327024519443512,0.07005862146615982,0.009743046946823597
舛,-0.07759571820497513,0.03568682074546814,0.06482857465744019,0.08392535150051117,0.0
霸,-0.01669706217944622,0.03518617898225784,-0.029743986204266548,0.03456589952111244,0.0453733392059803
榔,0.10145451873540878,0.13337121903896332,0.0689743384718895,0.06326615065336227,-0.0515625961124897
罚,0.0021122414618730545,0.04506807029247284,0.016887657344341278,-0.06944684684276581,-0.07376695424318314
惘,0.06454135477542877,0.04235941544175148,0.05799117311835289,0.13574658334255219,0.07837948948144913
量,0.039998941123485565,-0.018530545756220818,-0.023334506899118423,0.07776910811662674,0.0803065076470375
咳,0.04767560586333275,0.18740446865558624,0.028795547783374786,0.2433577924966812,-0.021664481610059738
玛,0.02187025360763073,0.11215498298406601,0.19354942440986633,0.10280442982912064,0.10119369626045227
曾,0.0767453983426094,0.08714020997285843,0.12209153175354004,-0.030343184247612953,0.035251133143901825
籁,0.06457388401031494,0.10030417889356613,-0.10771756619215012,0.01607191003859043,0.08756138384342194
斥,0.08349080383777618,0.05973244458436966,-0.008326884359121323,0.0034478430170565844,-0.007675459608435631
萍,0.09960877895355225,0.0018080263398587704,0.10087233781814575,0.060275882482528687,0.09224553406238556
诙,0.11298766732215881,0.14055494964122772,0.1195424273610115,0.06042499840259552,0.09626571834087372
板,0.08157847076654434,0.0984414592385292,0.16482111811637878,0.14207392930984497,-0.04219502955675125
龊,0.06614618748426437,0.1443973332643509,-0.04758990556001663,0.04400108754634857,-0.029083557426929474
固,0.0497000552713871,0.03672120347619057,0.07577340304851532,0.056782640516757965,0.09216464310884476
扎,0.058192864060401917,0.043294891715049744,0.10319873690605164,0.024878576397895813,-0.007908916100859642
涤,-0.02968323417007923,0.0935884341597557,0.05423364043235779,0.05541498214006424,0.07028767466545105
腰,-0.009560685604810715,0.045751478523015976,0.05675911903381348,0.059699829667806625,-0.01914416253566742
匙,0.061862215399742126,0.07720073312520981,0.1286783367395401,0.0957552045583725,0.16755223274230957
哇,0.0,0.0,0.0,0.0,0.0
牛,-0.022383959963917732,0.13776786625385284,-0.12756069004535675,0.0413852296769619,-0.0027604475617408752
锥,0.11163786798715591,0.08606327325105667,-0.0040053254924714565,0.16975487768650055,0.019905969500541687
轼,-0.03434305265545845,0.050711408257484436,-0.013957081362605095,0.09640389680862427,0.047484975308179855
险,0.04740644246339798,0.07438258826732635,-0.11822421848773956,0.11654786020517349,0.0418677031993866
沼,0.043948281556367874,-0.002137154107913375,0.18565036356449127,0.03680575266480446,0.04255671054124832
槌,0.07805357128381729,0.051966022700071335,-0.02113262191414833,0.09769529104232788,0.1721251755952835
挂,0.03490956872701645,0.14728403091430664,0.0031012624967843294,0.07325801253318787,0.05627819895744324
愐,0.0,0.0,0.0,0.0,0.0
构,-0.060169611126184464,-0.0017103791469708085,-0.023543689399957657,0.05663410201668739,0.08336146920919418
猴,0.06672932207584381,0.08181732892990112,-0.023282784968614578,0.0745074450969696,0.004992886912077665
晨,-0.018238384276628494,0.06153677776455879,-0.020836278796195984,0.04791499674320221,-0.047172751277685165
悄,-0.06974177062511444,0.1723681092262268,0.16020451486110687,0.12620186805725098,0.02575923316180706
赡,0.0841967761516571,0.11200419813394547,0.06210549548268318,0.12498496472835541,0.018660062924027443
李,-0.008561448194086552,0.07872089743614197,0.004315719474107027,-0.05815707892179489,0.04625055938959122
邯,-0.010577365756034851,0.17871379852294922,-0.013333674520254135,-0.014467512257397175,0.0
媚,-0.13427959382534027,-0.036999963223934174,-0.008385215885937214,0.015696698799729347,-0.02513786032795906
臼,0.06542664766311646,0.04941179230809212,0.04145211726427078,-0.017465543001890182,0.06180313602089882
剂,-0.004467003978788853,0.1565517783164978,0.12569649517536163,0.1551406979560852,0.04454171657562256
懈,0.0,0.0,0.0,0.0,0.0
撑,-0.019021136686205864,0.0815177634358406,0.04992947354912758,0.08360911905765533,0.10077464580535889
贞,0.07861516624689102,0.08800248801708221,-0.019760634750127792,-0.006627283524721861,0.019605878740549088
坡,0.0760805681347847,0.06240068003535271,-0.013350197114050388,0.026399053633213043,-0.02522885613143444
坎,0.014362253248691559,0.0772937685251236,-0.011843053624033928,-0.0038769610691815615,0.08051902055740356
性,0.006873255129903555,-0.023651188239455223,-0.0019002928165718913,0.1371506303548813,0.08866878598928452
纠,-0.015990667045116425,0.12707939743995667,0.08159101009368896,0.04629264026880264,0.09819824993610382
谴,0.012783187441527843,0.10011602938175201,0.026273837313055992,-0.043681226670742035,0.07024833559989929
友,-0.0001710785727482289,0.08245419710874557,0.08110317587852478,0.05929001048207283,0.006347255315631628
唳,0.02300138585269451,0.08870357275009155,0.17480556666851044,0.04563302546739578,0.0
伥,0.0613304078578949,0.10588158667087555,0.1524648815393448,-0.0249661672860384,0.0
题,-0.07239328324794769,0.02387373521924019,0.0035088430158793926,0.009232697077095509,-0.009878762066364288
漏,-0.011259610764682293,0.10974293202161789,0.0298030823469162,0.004971166606992483,0.0314471609890461
封,-0.061410412192344666,0.13461609184741974,0.028183158487081528,0.11385180056095123,0.0907825380563736
液,0.02888305112719536,0.1263863742351532,0.03376151621341705,0.20785939693450928,0.08216851204633713
骄,-0.027905158698558807,0.12462954968214035,0.10776293277740479,0.0884309858083725,-0.0005427172873169184
纂,-0.0006966902874410152,0.1339264065027237,0.04462689161300659,0.16460955142974854,0.13382723927497864
唁,-0.05080743506550789,0.0675681009888649,-0.0007399456226266921,0.1444862335920334,0.0628608912229538
蚀,0.02815048210322857,0.05001505836844444,0.049425408244132996,0.10494574159383774,0.17157317698001862
廊,0.06925687193870544,0.014587563462555408,0.06989186257123947,0.12228415161371231,0.15096043050289154
替,-0.0490681417286396,0.09505436569452286,0.035501524806022644,-0.008865312673151493,0.061885856091976166
岌,-0.04467511922121048,0.08681035041809082,-0.0023485366255044937,0.009091801941394806,-0.0018017340917140245
鲑,0.0,0.0,0.0,0.0,0.0
踢,0.0,0.0,0.0,0.0,0.0
土,-0.03212408348917961,0.09274095296859741,0.04737888649106026,0.10445850342512131,-0.024638498201966286
院,-0.09138116240501404,0.0241590216755867,0.12191297858953476,-0.00709070498123765,0.04052232950925827
寺,-0.10318531095981598,0.13737693428993225,0.05390867590904236,-0.0459619015455246,0.020625388249754906
萨,-0.07355567812919617,0.10144750773906708,-0.014987624250352383,-0.026342658326029778,-0.048643458634614944
铛,0.08288480341434479,0.16779884696006775,0.0178474523127079,0.054651472717523575,-0.0014788927510380745
馏,0.0,0.0,0.0,0.0,0.0
月,-0.031057076528668404,0.06328460574150085,0.010768248699605465,0.11086437106132507,-0.07088632881641388
估,0.09508992731571198,-0.014278884045779705,0.12046775221824646,0.042269203811883926,0.09840359538793564
晴,-0.007516699843108654,0.14625340700149536,0.058052923530340195,0.0739331766963005,0.015481996349990368
占,0.06946045905351639,0.020821845158934593,0.08163566887378693,-0.005505349021404982,0.023969214409589767
巾,0.05146785080432892,0.17446038126945496,-0.04776798188686371,0.06812261044979095,0.07108702510595322
骐,0.07699394226074219,0.10107564181089401,-0.10307697206735611,0.05984907224774361,0.0840940773487091
立,-0.0666145458817482,0.05950365960597992,0.07033754140138626,0.014340613968670368,0.013155093416571617
雕,0.05729178711771965,0.1696358621120453,0.04527587816119194,0.06959594786167145,0.03709779307246208
刻,-0.03296594321727753,-0.023572348058223724,0.06712689995765686,0.06978640705347061,0.0003294420021120459
流,0.07436536252498627,0.0077073778957128525,0.10915473103523254,0.16997374594211578,0.07301513850688934
佟,0.0,0.0,0.0,0.0,0.0
嬴,0.06038413941860199,0.12548519670963287,0.06499247997999191,0.02545906975865364,0.09794078767299652
婷,-0.006465631537139416,0.17026302218437195,-0.04766805097460747,0.03759167343378067,0.006701753009110689
卜,-0.02095295861363411,0.018137138336896896,0.06396317481994629,0.08822577446699142,0.07143253833055496
奄,0.0674869492650032,0.1914224922657013,0.0487508550286293,0.11391673237085342,0.026045918464660645
躬,0.017328936606645584,0.04208727553486824,0.046431221067905426,0.05636391043663025,-0.044580381363630295
媛,0.025602443143725395,0.015359854325652122,0.05594538524746895,-0.01318335346877575,0.08654635399580002
谟,-0.06938812881708145,0.03612997382879257,0.05864081159234047,-0.08533155918121338,0.05501188337802887
嗷,0.04116986319422722,0.01742948405444622,0.1355409473180771,0.10717355459928513,0.019321147352457047
德,-0.0497824102640152,-0.03818175941705704,-0.008081329055130482,0.06710118800401688,0.12534809112548828
贷,0.038548581302165985,-0.015853935852646828,0.05439884215593338,0.04335922747850418,0.05418384075164795
鞠,0.05526968836784363,0.06971310824155807,0.08083608746528625,0.015502003952860832,0.008287490345537663
悸,0.09931766986846924,0.13678640127182007,0.028268001973628998,-0.024676546454429626,0.1783534288406372
昱,0.09911250323057175,0.027751583606004715,0.012905758805572987,0.03502823784947395,-0.029527636244893074
季,-0.03419043496251106,0.0405246801674366,-0.02738957665860653,-0.009535953402519226,-0.042923226952552795
炉,0.021046584472060204,0.06977810710668564,0.0649322047829628,0.07653900980949402,0.1116241067647934
沮,0.1036897599697113,0.042296070605516434,0.00881161168217659,0.09777205437421799,0.035971179604530334
采,0.06398819386959076,-0.0029458377975970507,0.03090727888047695,0.10963897407054901,0.10429114103317261
帑,0.020217379555106163,0.25683146715164185,0.03513213247060776,0.14537560939788818,0.0
芒,0.012536316178739071,0.09342712163925171,0.03676504269242287,0.05161629617214203,0.06442032754421234
冽,-0.01709192432463169,-0.027659665793180466,0.006317053455859423,0.1230955570936203,-0.026769455522298813
召,0.010944576933979988,0.022881897166371346,0.13957031071186066,-0.011914016678929329,0.04435938224196434
觉,-0.03939320519566536,0.08041845262050629,0.035688526928424835,0.08288221806287766,0.08450956642627716
愁,0.04300229996442795,-0.0031745422165840864,0.07025635987520218,0.05029338225722313,0.114449642598629
吹,0.040723200887441635,0.14908155798912048,0.08037925511598587,0.12099941819906235,-0.0035043074749410152
鸦,-0.014624054543673992,0.11143560707569122,0.05210793390870094,-0.059148188680410385,0.014839593321084976
腋,0.04041188210248947,0.10628169029951096,0.028197601437568665,0.10472095012664795,-0.004966606851667166
犀,0.08491499722003937,0.15251487493515015,0.11349518597126007,0.02226218394935131,0.053934648633003235
戊,-0.02507385052740574,-0.0038866845425218344,-0.07612442225217819,-0.033305197954177856,0.0327971950173378
蘼,0.1144547089934349,0.12667521834373474,0.09948737174272537,0.08851653337478638,0.0
伶,0.09241069108247757,-0.0221046544611454,0.11737488210201263,0.02247823029756546,0.04011828452348709
感,0.0437890887260437,0.06243998557329178,0.017825156450271606,0.01627509668469429,-0.036615002900362015
警,-0.0028344416059553623,0.021656788885593414,-0.028058016672730446,0.07600142061710358,0.16459688544273376
匿,0.11879854649305344,0.13448093831539154,0.0892631858587265,0.18932555615901947,0.018556946888566017
馋,0.03133561834692955,0.14152181148529053,0.07135526835918427,0.08206711709499359,0.03276533633470535
颧,0.0,0.0,0.0,0.0,0.0
亿,0.025324100628495216,0.20403552055358887,-0.022851593792438507,0.08298596739768982,0.08794142305850983
咬,0.1075017899274826,0.13066184520721436,0.0315481461584568,0.09515710175037384,-0.04446052759885788
刍,0.07596231997013092,0.02565540000796318,0.09375138580799103,0.1251918226480484,0.10446076095104218
傅,-0.06130090728402138,0.17885537445545197,0.04265880957245827,0.07370997220277786,0.016245275735855103
爵,0.04357001557946205,0.05632353201508522,0.008200510405004025,0.046000316739082336,0.07332615554332733
桔,-0.04113633558154106,0.11525865644216537,0.0792996883392334,0.15498492121696472,0.10079098492860794
磨,0.02986416034400463,0.04881740361452103,0.10477332025766373,0.08239097893238068,0.02971678040921688
蕃,0.03429747372865677,0.04823530465364456,0.003930367063730955,-0.02090519294142723,-0.05738982930779457
厕,0.03175659105181694,0.031755950301885605,0.035457149147987366,-0.03683819621801376,0.01143580675125122
菰,0.04404270648956299,0.013972845859825611,-0.1485762596130371,0.09990905225276947,0.05726972594857216
冥,0.034164708107709885,0.1081024557352066,0.012467351742088795,0.09032566845417023,0.0027838675305247307
逦,0.0003824349550995976,-0.025269191712141037,0.0690586194396019,0.08831515908241272,0.0
沥,-0.017838507890701294,0.07993902266025543,-0.010990429669618607,0.011727944016456604,0.0006551013793796301
牟,0.013207325711846352,0.08843939751386642,0.04298753663897514,0.03493647277355194,0.024058809503912926
已,0.004260427784174681,0.19086365401744843,0.015982283279299736,0.0823899507522583,0.03350229933857918
牙,0.015170393511652946,0.06541454792022705,0.1571219116449356,0.05082251504063606,0.03608717396855354
壬,0.01225119549781084,0.045328155159950256,-0.11264103651046753,0.04474236071109772,0.023451393470168114
镗,0.0,0.0,0.0,0.0,0.0
班,-0.027202468365430832,0.1562000960111618,-0.0834636315703392,0.0038619476836174726,0.09164807200431824
琳,-0.04588198661804199,0.001144647249020636,0.15333831310272217,0.085727259516716,-0.010325802490115166
岩,0.010536598041653633,0.11174827069044113,0.04297296702861786,0.035779863595962524,0.09114211052656174
京,-0.07070749253034592,-0.037648871541023254,-0.00784730352461338,0.03386206552386284,0.08227919787168503
丸,-0.0517837218940258,0.06544730812311172,-0.03466986492276192,-0.020447473973035812,0.015395416878163815
职,-0.020887034013867378,0.04892570525407791,0.04777948185801506,0.06804805248975754,-0.01036675926297903
契,0.00925812590867281,-0.020713726058602333,0.02382454089820385,0.029102619737386703,0.07393410056829453
兔,-0.015991942957043648,0.17892086505889893,-0.021512627601623535,0.07584699243307114,0.12683609127998352
眩,0.03900684416294098,0.12751391530036926,-0.00974379200488329,0.11465628445148468,0.08839195221662521
徬,0.07926254719495773,0.12163250893354416,0.05354289710521698,0.09447510540485382,0.0
唾,0.047000426799058914,0.124796561896801,-0.02577195316553116,0.09274429082870483,0.06341370940208435
孕,-0.052771084010601044,0.07100831717252731,0.09912022948265076,0.05129110440611839,0.09593144804239273
隧,0.015559065155684948,0.06733831018209457,-0.025707663968205452,0.09696681797504425,0.02607724443078041
颈,0.012181257829070091,0.19188636541366577,-0.012133633717894554,0.004253633785992861,0.029725730419158936
印,0.06848069280385971,0.05759948864579201,0.09461484104394913,0.10125387459993362,0.03657817840576172
汹,-0.11146847158670425,0.04287106543779373,-0.015803424641489983,0.03051149845123291,0.14174333214759827
永,-0.0015383303398266435,0.09437116235494614,-0.029601650312542915,0.052984241396188736,0.00896569062024355
这,-3.840044519165531e-05,0.09950830042362213,0.051532138139009476,0.028026729822158813,0.018494101241230965
栩,-0.0019000871106982231,0.20982562005519867,0.01764018088579178,0.1300622969865799,0.05887051671743393
翁,0.013417178764939308,0.1942063719034195,-0.007556539494544268,0.056912560015916824,0.09321840852499008
痕,0.015471336431801319,0.03265160694718361,0.0833946168422699,0.1048189029097557,-0.08131732791662216
街,0.0011779392370954156,0.11767298728227615,-0.055884260684251785,-0.04035944491624832,-0.016860516741871834
保,0.048972755670547485,0.0678447037935257,-0.002655015792697668,0.08254870772361755,0.015900367870926857
臊,0.11611273884773254,0.2500546872615814,0.16203534603118896,0.1679084450006485,-0.06521577388048172
榷,-0.040260013192892075,0.20487989485263824,0.15689736604690552,0.08275157958269119,0.15539120137691498
间,0.09277873486280441,0.0920221284031868,0.10107140243053436,0.06652705371379852,-0.00029211794026196003
沈,0.041350334882736206,0.12089645117521286,0.04806021973490715,0.05534711480140686,0.07306987792253494
津,-0.011034867726266384,0.00593826686963439,0.03879229351878166,-0.005609861575067043,-0.004197196569293737
瞒,-0.055459629744291306,0.09095267206430435,-0.010192491114139557,0.0931425392627716,0.031275197863578796
殆,0.01058173831552267,0.05694780498743057,0.17322732508182526,0.05478120967745781,0.09533226490020752
篝,0.10298483818769455,0.16989666223526,0.16244447231292725,0.03574778512120247,0.01884867437183857
琪,0.017643265426158905,0.033039022237062454,0.11842470616102219,0.1130455881357193,0.018413379788398743
宾,0.036735422909259796,0.08600512146949768,0.05061613768339157,-0.0029229840729385614,-0.04222169518470764
竦,0.018243862316012383,0.0504530631005764,0.07974481582641602,0.17157723009586334,0.0
韶,0.009653515182435513,0.01079592201858759,0.029300766065716743,0.08239436149597168,-0.009499329142272472
程,-0.005047350190579891,-0.034597136080265045,0.020638441666960716,0.10564759373664856,0.01974969357252121
嶂,0.031001519411802292,0.09041374921798706,0.11656563729047775,0.08665329217910767,0.0
炊,0.05789424479007721,0.1054827868938446,-0.02897510677576065,0.11303524672985077,0.13238394260406494
榻,0.06584180146455765,0.021514680236577988,0.06851115822792053,0.13857024908065796,0.025454334914684296
猛,0.138878732919693,0.05123963952064514,-0.00029409962007775903,0.02476002462208271,0.09461469948291779
午,0.008514109067618847,0.12349456548690796,0.06387840211391449,0.033724334090948105,0.03682633861899376
剪,0.022898098453879356,-0.0025912041310220957,-0.00036813243059441447,0.04229806363582611,0.011563871055841446
扁,0.00943977851420641,0.010150818154215813,0.10340062528848648,0.09327506273984909,-0.04823976382613182
驰,-0.0476347953081131,0.07647863030433655,0.021184789016842842,0.09690221399068832,0.06453416496515274
助,0.04158344492316246,0.0928548276424408,-0.07666800171136856,0.09983915835618973,0.12613922357559204
项,0.034401003271341324,0.1221412867307663,-0.013942115008831024,0.1012791320681572,0.1566368043422699
鳞,-0.06982097029685974,0.03818052262067795,-0.007216269616037607,0.06772223860025406,0.04813879728317261
袤,0.0,0.0,0.0,0.0,0.0
陴,0.07954465597867966,0.2279786914587021,0.071975477039814,0.12926186621189117,0.0
振,-0.07282984256744385,0.03234310448169708,-0.05999251827597618,0.03541990742087364,0.09858350455760956
磕,0.1582372635602951,0.24355801939964294,0.13780614733695984,0.18752914667129517,0.05704069137573242
篌,0.060518961399793625,0.14994746446609497,0.10221114754676819,0.10471860319375992,0.0
陕,-0.03293757885694504,0.05951005220413208,0.06674537807703018,0.0788150429725647,0.0
膜,0.0384681262075901,0.18413816392421722,0.1739976406097412,0.0816727951169014,0.07892952859401703
吒,0.023889880627393723,0.10295263677835464,0.030807605013251305,0.060694556683301926,0.0
