Character,Raw_Tang,Raw_Song,Raw_Yuan,Raw_Ming,Raw_Qing,Raw_Subtlex,PerMillion_Tang,PerMillion_Song,PerMillion_Yuan,PerMillion_Ming,PerMillion_Qing,PerMillion_Subtlex
阵,351,2100,387,1882,1635,2429,104.22726175385084,96.4904360747415,93.69450507148746,96.48611612468078,158.60371305358032,51.849004002832764
垦,12,112,31,63,46,17,3.5633251881658405,5.14615659065288,7.505244592289692,3.2298753006667846,4.462245137898896,0.3628789905509086
斋,1168,8749,1442,7927,3562,78,346.8303183148085,401.99753581805396,349.1149258736044,406.4003414029461,345.5329821999101,1.664974191939463
翟,57,434,54,455,138,4,16.925794643787743,19.941356788779906,13.073651870440111,23.326877171482334,13.386735413696687,0.08538329189433143
暇,379,3170,453,2154,741,129,112.54168719290448,145.65461064615738,109.67341291313649,110.43097456565484,71.88094885180612,2.753611163592189
赤,892,5514,1525,6651,2508,694,264.8738389869942,253.3563164362498,369.2096130077994,340.98254959896485,243.28936534457458,14.814001143666504
等,446,4929,623,2247,2200,71184,132.4369194934971,226.47683781542895,150.8312058385961,115.19888572378198,213.4117239864689,1519.4810625515222
徙,61,1009,164,1287,725,61,18.11356970650969,46.36135714257817,39.70516493985515,65.98173828505003,70.32886358644998,1.3020952013885545
迩,85,1080,170,985,336,8,25.240220082841372,49.62365283843848,41.1577929254596,50.498843986615604,32.593790572478895,0.17076658378866286
钝,74,633,57,301,216,390,21.973838660356016,29.084974302529222,13.799965863242338,15.43162643651908,20.95315108230786,8.324870959697314
柄,145,1252,193,665,391,536,43.05684602367057,57.526679031226834,46.72620020361003,34.09312817370495,37.929083672140614,11.441361113840411
外,4487,23097,4417,20474,12792,31747,1332.3866766083438,1061.2569533420497,1069.3763020691476,1049.6582048547896,1240.892169652232,677.665841942335
腿,4,71,6,9,14,4983,1.187775062721947,3.2622956958603075,1.4526279856044568,0.4614107572381121,1.3580746071866205,106.36623587736338
喷,228,894,195,738,444,1883,67.70317857515097,41.077357071818525,47.21040953214484,37.835682093525186,43.070366113632815,40.19418465925652
讽,96,398,47,275,169,872,28.506601505326724,18.287235027498625,11.378919220568244,14.098662026720092,16.393900615324203,18.613557632964252
抖,11,227,17,117,57,766,3.2663814224853542,10.430156661412532,4.115779292545961,5.998339844095457,5.529303757831241,16.35090039776447
坠,425,1870,379,1776,1936,1045,126.20110041420686,85.92243593322219,91.75766775734817,91.05172276165412,187.80231710809264,22.306385007394084
讴,106,789,178,927,481,12,31.476039162131595,36.25283526808144,43.094630239598885,47.525307995525544,46.65956328976889,0.25614987568299424
用,2108,22802,3222,13212,6418,79299,625.957458054466,1047.7023444648837,780.0612282695932,677.3509916255485,622.5802020659806,1692.7024159821472
榜,235,1448,210,1086,533,591,69.78178493491437,66.53245306486937,50.84197949615598,55.67689804006553,51.70384040217633,12.615381377387468
倨,4,24,4,29,18,2,1.187775062721947,1.1027478408541884,0.9684186570696377,1.486767995545028,1.7460959235256548,0.042691645947165714
竹,3833,24651,5766,23923,10367,371,1138.1854538533055,1132.6598760373583,1395.975494165883,1226.4810606008173,1005.6542466216924,7.9193003231992405
急,1034,7348,1318,5682,3205,7604,307.0398537136233,337.62463060819067,319.0939475044457,291.30399140299477,310.9020797166513,162.31363789112405
济,688,4408,965,4182,1826,1729,204.29731078817485,202.53802010355264,233.6310010180501,214.4021985299761,177.1317309087692,36.90692792132476
叹,1289,9467,1519,7376,4565,480,382.76051396214734,434.9880753902751,367.75698502219495,378.15174948759056,442.829327271923,10.245995027319772
岚,307,1569,500,1888,1075,9,91.16173606390943,72.09214009584258,121.05233213370472,96.79372329617286,104.2807287661155,0.19211240676224572
襄,381,1898,211,1754,672,7,113.13557472426544,87.2089750808854,51.084084160423394,89.92382979951651,65.18758114495779,0.14942076081508002
怡,151,1049,260,1202,636,100,44.8385086177535,48.19927021066849,62.94721270952646,61.623970022245636,61.695389297906466,2.134582297358286
坤,427,4259,1036,5140,1651,223,126.79498794556784,195.6917939249162,250.8204321810362,263.5168102448774,160.15579831893643,4.760118523108978
彼,677,4978,1020,4774,1763,3774,201.0309293656895,228.72828132383958,246.94675755275762,244.75277278386082,171.02039517642942,80.5591359023017
炎,491,5703,653,3793,1575,825,145.799388949119,262.0404556829765,158.09434576661837,194.45900024490658,152.7833933084948,17.610303953205857
康,448,3707,506,3442,1296,4721,133.03080702485806,170.32859358526986,122.50496011930917,176.4639807126202,125.71890649384714,100.77363025828467
胜,1884,16126,2067,12516,6014,6512,559.442054542037,740.9546534006101,500.4303410407353,641.6685597324679,583.3900491157382,139.00399920397157
照,2839,15579,3489,14486,8827,24253,843.0233507669018,715.8211921944751,844.7031736289915,742.6662477056991,856.2660398311641,517.700244578305
御,1886,5150,1377,7575,1772,630,560.035942073398,236.63130751662794,333.3781226962228,388.35405400874436,171.89344313819225,13.4478684733572
逗,67,439,78,592,710,1148,19.89523230059261,20.171095922291197,18.884163812857935,30.35057425388471,68.87378365017861,24.50500477367312
衍,61,758,356,795,540,167,18.11356970650969,34.828452640311454,86.18926047919777,40.757950222699904,52.382877705769644,3.5647524365883374
弟,1116,6649,1000,6775,3082,17768,331.3892424994232,305.50709974331244,242.10466426740945,347.3397644764677,298.970424239226,379.27258259462025
丘,1036,7181,1893,7779,3734,507,307.63374124498426,329.95134354891366,458.3041294582061,398.81269783947494,362.2178988024886,10.822332247606509
话,622,4421,612,3882,3667,99879,184.69902225326274,203.13534185068198,148.1680545316546,199.02183995537237,355.71854175380975,2131.999452778482
泽,907,6489,1235,6850,2562,1733,269.32799547220145,298.15544747095123,298.9992603702507,351.18485412011864,248.52765311515154,36.9923112132191
敛,419,2238,363,1443,1017,112,124.41943782012395,102.83123615965307,87.88399312906962,73.97952474384398,98.65441967919949,2.3907321730412803
赶,1,55,30,20,20,9252,0.29694376568048675,2.527130468624182,7.263139928022284,1.0253572383069156,1.9401065816951721,197.4915541515886
衙,119,841,121,964,519,21,35.336308115977914,38.64212225659885,29.294664376356543,49.42221888639334,50.34576579498971,0.44826228244523997
攘,31,441,99,307,334,37,9.205256736095087,20.26299157569571,23.968361762473535,15.739233608011157,32.39977991430937,0.7897954500225658
憎,142,1046,107,749,512,509,42.166014726629115,48.06142673056171,25.90519907661281,38.399628574594,49.666728491396405,10.865023893553674
飓,19,92,36,168,138,267,5.641931547929248,4.227200056607723,8.71576791362674,8.613000801778092,13.386735413696687,5.699334733946623
麦,269,3917,538,1875,1216,7500,79.87787296805092,179.97763719274403,130.25230937586628,96.12724109127335,117.95848016706645,160.09367230187144
蝣,28,88,29,277,114,17,8.314425439053629,4.043408749798692,7.021035263754874,14.201197750550785,11.058607515662482,0.3628789905509086
啼,1508,6230,2000,9035,6056,119,447.791198646174,286.25496035506643,484.2093285348189,463.2051324051492,587.4642729372981,2.54015293385636
晦,347,2253,579,1309,611,83,103.0394866911289,103.52045356018694,140.17860061083005,67.10963124718765,59.270256070787504,1.7717033068073773
蛤,25,204,22,135,119,200,7.423594142012168,9.373356647260602,5.326302613883008,6.921161358571681,11.543634161086274,4.269164594716572
僧,2458,12052,1576,8457,3141,153,729.8877760426363,553.7632074156116,381.5569508854373,433.57230821807934,304.69373865522675,3.265910914958177
栲,8,19,7,14,10,1,2.375550125443894,0.8730087073428993,1.694732649871866,0.717750066814841,0.9700532908475861,0.021345822973582857
倩,85,1203,182,1283,1533,83,25.240220082841372,55.275235522816196,44.06304889666852,65.77666683738865,148.70916948693494,1.7717033068073773
患,172,1816,244,882,835,1540,51.074327697043714,83.44125329130026,59.073538081247904,45.21825420933499,80.99944978577344,32.8725673793176
亟,10,649,72,289,286,22,2.9694376568048675,29.82013952976535,17.43153582725348,14.816412093534934,27.74352411824096,0.4696081054188229
灾,150,740,181,500,543,1870,44.54156485207301,34.00139175967082,43.820944232401104,25.63393095767289,52.67389369302392,39.91668896059994
因,3719,16291,2692,12761,6030,77540,1104.33386456573,748.5360448064827,651.7457562078662,654.2291859017276,584.9421343810943,1655.1551133716148
竭,146,918,165,804,483,826,43.35378978935106,42.18010491267271,39.94726960412256,41.21936097993801,46.85357394793841,17.63164977617944
师,2466,16801,2970,9630,4902,21326,732.2633261680803,771.9694364246342,719.050852874206,493.70951024477995,475.52012317348664,455.221020734628
酒,6021,42288,8558,37964,18053,21171,1787.8984131622105,1943.04169558508,2071.93171680049,1946.3331097541875,1751.237205967147,451.9124181737227
片,1230,5894,1121,8763,5308,21431,365.2408317869987,270.8164905831078,271.39932864376595,449.2602739641751,514.9042867818986,457.46233214685424
厚,337,3796,519,1860,992,1020,100.07004903432403,174.4179501617708,125.65232075478549,95.35822316254317,96.22928645208054,21.772739433054515
佳,1169,11924,1893,8357,5241,2309,347.127262080489,547.8818855977227,458.3041294582061,428.4455220265448,508.40492973321983,49.287505246002816
版,76,655,119,442,422,2708,22.567726191716993,30.095826489978894,28.810455047821723,22.66039496658284,40.93624887376813,57.80448861246238
荠,30,370,69,132,141,5,8.908312970414602,17.00069587983541,16.70522183445125,6.767357772825644,13.677751400950962,0.10672911486791428
憧,38,268,62,123,51,60,11.283863095858496,12.314017556205103,15.010489184579384,6.305947015587532,4.947271783322689,1.2807493784149715
迎,1424,6775,1173,6354,2913,9589,422.8479223290131,311.29652590779693,283.9887711856713,325.75599461010717,282.57652362390183,204.68509649368602
卨,11,40,1,9,1,1,3.2663814224853542,1.837913068090314,0.24210466426740943,0.4614107572381121,0.0970053290847586,0.021345822973582857
伦,533,1547,255,2446,763,7904,158.2710271076994,71.0812879083929,61.736689388189404,125.4011902449358,74.0150660916708,168.7173847831989
犬,471,2450,498,2472,1225,1055,139.86051363550925,112.57217542053175,120.56812280516989,126.73415465473481,118.83152812882929,22.519843237129916
南,8223,44053,10361,50248,24899,6276,2441.7685851906426,2024.1396097145653,2508.4464264746293,2576.107525522295,2415.3356888814046,133.96638498220602
薄,1592,9001,1618,8842,5455,1674,472.7344749633349,413.57638814702295,391.7253467846685,453.31043505548746,529.1640701573582,35.7329076577777
协,104,862,75,613,202,4191,30.882151630770622,39.60702661734627,18.15784982005571,31.427199354106968,19.595076475121235,89.46034408228576
额,125,938,167,591,699,2059,37.11797071006084,43.09906144671787,40.43147893265738,30.29930639196936,67.80672503024626,43.951049502607106
逢,3277,16546,2670,17225,8776,388,973.084720134955,760.2527406155584,646.4194535939832,883.0889214918311,851.3187680478414,8.282179313750149
取,1413,10734,1416,5730,4488,12409,419.5815409065277,493.20397182203584,342.8202046026518,293.76484877493135,435.35991693239663,264.8803172791897
砭,4,190,21,88,104,1,1.187775062721947,8.730087073428992,5.084197949615598,4.51157184855043,10.088554224814896,0.021345822973582857
珉,23,299,39,129,83,85,6.829706610651194,13.738400183975097,9.442081906428967,6.6135541870796075,8.051442314034963,1.8143949527545429
足,2018,17014,2864,12657,6320,8917,599.2325191432222,781.7563235122152,693.3877584618607,648.8973282625317,613.0736798156744,190.34070345543836
洁,373,2228,442,1429,900,2163,110.76002459882154,102.3717578926305,107.01026160619497,73.26177467702914,87.30479617628274,46.17101509185972
绣,978,4581,1256,5067,4320,176,290.411002835516,210.48699412304325,304.0834583198662,259.7742563250571,419.06302164615715,3.7568648433505833
屏,844,5418,986,4203,4078,883,250.6205382343308,248.94532507283304,238.7151989676657,215.47882363019835,395.58773200764557,18.848361685673662
翩,440,3389,806,6016,1474,168,130.65525689941416,155.71718469395188,195.136359399532,308.42745728272024,142.98585507093418,3.5860982595619197
扫,611,6085,986,4537,2800,2796,181.4326408307774,279.592525483239,238.7151989676657,232.60228950992385,271.6149214373241,59.68292103413767
仓,212,1759,293,1209,1147,1321,62.95207832426319,80.82222716927156,70.93666663035097,61.98284505565306,111.2651124602181,28.197832148102957
僻,277,1217,238,1417,565,243,82.25342309349482,55.918505096647806,57.620910095643445,72.64656033404499,54.80801093288861,5.187034982580635
睽,15,142,27,109,74,58,4.454156485207301,6.524591391720615,6.5368259352200555,5.5881969487726915,7.178394352272136,1.2380577324678057
肘,77,671,109,491,242,223,22.864669957397478,30.830991717215017,26.38940840514763,25.172520200434782,23.47528963851158,4.760118523108978
馥,97,939,126,579,362,10,28.803545271007213,43.14500927342013,30.50518769769359,29.68409204898521,35.115929128682616,0.21345822973582856
骆,198,149,61,228,117,245,58.79486560473637,6.84622617863642,14.768384520311976,11.689072516698841,11.349623502916756,5.2297266285278
鹬,3,31,9,39,43,9,0.8908312970414601,1.4243826277699934,2.178941978406685,1.9994466146984855,4.17122915064462,0.19211240676224572
盥,54,323,42,144,176,60,16.034963346746284,14.841148024829288,10.168395899231196,7.3825721158097934,17.072937918917514,1.2807493784149715
烂,366,3533,789,2742,1355,3934,108.68141823905815,162.333671739077,191.02058010698605,140.57647737187816,131.4422209098479,83.97446757807496
鳌,168,1597,422,1737,664,4,49.886552634321774,73.37867924350579,102.16816832084679,89.05227614695563,64.4115385122797,0.08538329189433143
序,216,1599,544,2413,1082,2630,64.13985338698514,73.4705748969103,131.70493736147074,123.70935080172939,104.9597660697088,56.139514420522914
粹,21,694,63,260,83,854,6.235819079290222,31.887791731366953,15.252593848846795,13.329644097989904,8.051442314034963,18.22933281943976
聚,453,4068,807,3283,2511,4585,134.5155258532605,186.91575902478496,195.3784640637994,168.3123906680802,243.58038133182885,97.87059833387741
鸪,162,1178,359,985,1095,5,48.10489004023885,54.12653985525975,86.91557447199999,50.498843986615604,106.22083534781066,0.10672911486791428
莓,182,562,126,594,281,583,54.043765353848585,25.822678606668912,30.50518769769359,30.4531099777154,27.25849747281717,12.444614793598806
薮,56,264,74,280,177,2,16.628850878107258,12.130226249396074,17.9157451557883,14.35500133629682,17.169943248002273,0.042691645947165714
炳,46,835,175,727,492,152,13.659413221302389,38.366435296385305,42.36831624679665,37.27173561245639,47.72662190970123,3.2445650919845943
嘎,5,6,7,9,11,290,1.4847188284024337,0.2756869602135471,1.694732649871866,0.4614107572381121,1.0670586199323446,6.190288662339029
柱,518,3067,599,3776,1467,551,153.81687062249213,140.92198449582483,145.02069389617824,193.5874465923457,142.30681776734087,11.761548458444153
摩,212,3932,591,2430,2161,5516,62.95207832426319,180.6668545932779,143.08385658203898,124.58090445429028,209.62851615216334,117.74355952228304
揩,5,229,20,75,147,34,1.4847188284024337,10.522052314817048,4.842093285348189,3.845089643650934,14.259783375459515,0.7257579811018172
嗤,85,604,76,536,401,47,25.240220082841372,27.752487328163742,18.399954484323118,27.479573986625343,38.8991369629882,1.0032536797583944
汉,3401,13040,3012,18152,6052,4874,1009.9057470793355,599.1596601974425,729.2192487734372,930.6142294873567,587.076251620959,104.03954117324285
蜕,51,663,147,473,275,49,15.144132049704824,30.463409103596955,35.589385647309186,24.249698685958556,26.676465498308612,1.04594532570556
涸,63,468,86,367,195,36,18.707457237870663,21.503582896656678,20.821001126997214,18.815305322931902,18.916039171527927,0.7684496270489829
臆,76,465,128,454,299,60,22.567726191716993,21.365739416549903,30.989397026228406,23.27560930956699,29.00459339634282,1.2807493784149715
迄,3,163,16,90,147,179,0.8908312970414601,7.489495752468031,3.873674628278551,4.614107572381121,14.259783375459515,3.8209023122713317
卓,163,1533,227,1287,829,450,48.40183380591934,70.43801833456129,54.957758788701945,65.98173828505003,80.41741781126487,9.605620338112287
仙,4563,25838,7021,24813,13249,1174,1354.954402800061,1187.1999463329382,1699.8168478214816,1272.109457705475,1285.2236050439667,25.059996170986274
横,1657,13679,2167,9917,7702,1071,492.0358197325665,628.5203214601852,524.6408074674763,508.4233866144842,747.1350446108107,22.86137640470724
顷,288,4031,620,2197,1409,30,85.51980451598018,185.2156894368014,150.10489184579384,112.6354926280147,136.68050868042488,0.6403746892074857
嫖,70,78,32,255,49,105,20.78606359763407,3.5839304827761125,7.747349256557102,13.073304788413177,4.753261125153172,2.2413114122262
憾,8,393,33,138,222,2611,2.375550125443894,18.057495893987337,7.989453920824511,7.074964944317719,21.535183056816408,55.73394378402484
轳,72,256,64,265,159,1,21.379951128995046,11.76264363577801,15.494698513114203,13.585983407566633,15.423847324476617,0.021345822973582857
婪,8,54,40,48,121,340,2.375550125443894,2.481182641921924,9.684186570696378,2.460857371936598,11.73764481925579,7.2575798110181715
巷,444,2841,517,2149,1536,489,131.84303196213608,130.53777566111455,125.16811142625068,110.17463525607809,149.0001854741892,10.438107434082017
撼,125,909,159,545,446,452,37.11797071006084,41.76657447235239,38.4946416185181,27.940984743863456,43.26437677180233,9.648311984059452
碗,5,456,57,312,304,1145,1.4847188284024337,20.95220897622958,13.799965863242338,15.995572917587884,29.489620041766614,24.440967304752373
篑,5,117,11,122,53,19,1.4847188284024337,5.375895724164169,2.663151306941504,6.254679153672186,5.141282441492206,0.4055706364980743
松,4135,20337,5512,21857,9310,9051,1227.8624710888125,934.4409516438179,1334.4809094419609,1120.561657883713,903.1196137791026,193.20104373389844
搪,4,7,3,7,14,52,1.187775062721947,0.321634786915805,0.7263139928022284,0.3588750334074205,1.3580746071866205,1.1099827946263088
羞,609,4725,629,2817,1916,2136,180.83875329941642,217.10348116816837,152.28383382420054,144.4215670155291,185.86221052639746,45.59467787157298
角,955,7033,1270,5146,4705,8735,283.58129622486484,323.15106519697946,307.47292361960996,263.82441741636944,456.4100733437892,186.45576367424627
香,5171,35778,7146,28638,22969,5724,1535.4962123337968,1643.9213437533815,1730.0799308549078,1468.2090295316727,2228.1154037478204,122.18349070078828
哭,958,2679,641,4094,2814,4774,284.4721275219063,123.09422773534878,155.18908979540947,209.89062668142566,272.9729960445107,101.90495887588457
铭,185,1439,226,1342,1269,322,54.93459665089004,66.11892262454904,54.715654124434536,68.80147069039404,123.09976260855865,6.87335499749368
窈,153,1012,331,1242,631,36,45.43239614911447,46.499200622684945,80.13664387251252,63.67468449885946,61.21036265248267,0.7684496270489829
证,2,19,102,70,438,30165,0.5938875313609735,0.8730087073428993,24.694675755275764,3.588750334074205,42.48833413912426,643.8967499981269
滓,74,534,67,318,148,65,21.973838660356016,24.536139459005696,16.221012505916434,16.30318008907996,14.356788704544272,1.3874784932828859
恩,2398,7203,1517,12726,4465,13365,712.0711501018071,330.96219573636336,367.2727756936601,652.4348107346906,433.1287943634472,285.2869240419349
映,1419,4989,1284,7645,3463,931,421.36320350061067,229.23370741756443,310.8623889193537,391.94280434281853,335.92945462051904,19.87296118840564
退,610,5164,593,2106,1239,8121,181.1356970650969,237.27457709045956,143.5680659105738,107.97011719371822,120.18960273601591,173.3494283684664
排,390,3060,417,1884,1878,10684,115.80806861538981,140.60034970890902,100.95764499950974,96.58865184851146,182.17600802117664,228.05877264975925
鉴,309,3246,428,2840,1075,1316,91.7556235952704,149.146645475529,103.62079630645124,145.60072783958205,104.2807287661155,28.09110303323504
姮,43,378,86,149,256,1,12.768581924260928,17.368278493453467,20.821001126997214,7.638911425386524,24.833364245698203,0.021345822973582857
缯,29,311,40,172,143,1,8.611369204734116,14.289774104402191,9.684186570696378,8.818072249439476,13.87176205912048,0.021345822973582857
辕,229,931,246,1254,393,7,68.00012234083147,42.77742665980206,59.55774740978273,64.28989884184361,38.12309433031013,0.14942076081508002
置,472,4020,574,2324,1634,9009,140.15745740118973,184.71026334307658,138.96807728949304,119.14651109126362,158.50670772449556,192.30451916900796
张,4320,23223,7134,22759,9241,18739,1282.7970677397027,1067.046379506534,1727.174674883699,1166.8052693313548,896.4262460722542,399.99937670196914
损,262,1341,209,890,1025,2774,77.79926660828752,61.61603560772779,50.59987483188857,45.62839710465776,99.43046231187758,59.21331292871885
浚,83,610,70,765,341,1,24.6463325514804,28.02817428837729,16.947326498718663,39.219914365239525,33.07881721790268,0.021345822973582857
织,469,2007,636,2015,1617,4022,139.26662610414826,92.2172881914315,153.9785664740724,103.30474175942176,156.85761713005465,85.85289999975025
蜂,239,2416,439,1161,1100,1413,70.96955999763634,111.00994931265497,106.28394761339274,59.52198768371646,106.70586199323445,30.161647861672577
卯,54,700,154,647,467,25,16.034963346746284,32.1634786915805,37.28411829718105,33.17030665922873,45.30148868258227,0.5336455743395715
莞,15,140,13,260,48,2,4.454156485207301,6.4326957383161,3.1473606354763226,13.329644097989904,4.656255796068413,0.042691645947165714
孺,113,1142,135,1965,367,26,33.554645521895004,52.47241809397847,32.68412967610028,100.74134866365446,35.60095577410641,0.5549913973131544
寨,21,169,57,181,77,154,6.235819079290222,7.765182712681577,13.799965863242338,9.279483006677587,7.469410339526412,3.28725673793176
座,550,2850,522,3540,1495,5753,163.3190711242677,130.95130610143488,126.37863474758772,181.48823118032408,145.0229669817141,122.80251956702217
滔,349,1394,254,1122,679,155,103.63337422248988,64.05127042294745,61.494584723921996,57.522541069017976,65.8666184485511,3.308602560905343
早,2806,12237,2282,11347,6797,26160,833.2242064994457,562.2635553555294,552.4828438582284,581.7364291534286,659.3452217891042,558.4067289889276
击,350,2977,637,3168,1528,16918,103.93031798817036,136.78668009262165,154.2206711383398,162.41658654781546,148.22414284151114,361.12863306707476
遇,1440,5627,1166,5354,2715,8029,427.59902257990086,258.54842085360497,282.2940385357994,274.48813269476136,263.3694684651196,171.38561265489676
砥,37,492,221,615,274,16,10.986919330178008,22.606330737510866,53.50513080309749,31.529735077937662,26.579460169223857,0.3415331675773257
胸,238,4773,661,2051,1599,3264,70.67261623195583,219.30897684987673,160.03118308075764,105.15038478837421,155.111521206529,69.67276618577445
驷,123,663,124,803,170,9,36.52408317869987,30.463409103596955,30.02097836915877,41.16809311802267,16.49090594440896,0.19211240676224572
缇,28,133,21,115,61,98,8.314425439053629,6.111060951400295,5.084197949615598,5.895804120264765,5.917325074170275,2.09189065141112
裴,1093,852,99,418,314,132,324.55953588877196,39.14754835032369,23.968361762473535,21.42996628061454,30.4596733326142,2.817648632512937
揣,17,213,30,140,91,113,5.048044016568275,9.786887087580922,7.263139928022284,7.17750066814841,8.827484946713032,2.412077996014863
桁,23,89,12,108,231,9,6.829706610651194,4.089356576500949,2.9052559712089137,5.536929086857345,22.408231018579237,0.19211240676224572
斐,34,153,18,171,142,285,10.09608803313655,7.030017485445452,4.35788395681337,8.766804387524129,13.77475673003572,6.083559547471114
耳,664,7170,1015,4180,2958,3964,197.1706604118432,329.4459174551888,245.73623423142058,214.29966280614542,286.94176343271596,84.61484226728246
豫,171,1211,223,1453,550,637,50.777383931363225,55.64281813643426,53.989340131632304,74.49220336299743,53.352930996617225,13.59728923417228
楞,35,275,37,240,133,16,10.393031798817034,12.63565234312091,8.95787257789415,12.304286859682989,12.901708768272893,0.3415331675773257
打,282,3576,450,1489,1744,79262,83.73814192189725,164.3094282872741,108.94709892033424,76.33784639194988,169.177293923819,1691.9126205321245
初,5054,37259,19946,38697,39370,3740,1500.75379174918,1711.9700750994252,4829.019633477749,1983.9124525381358,3819.0998060669463,79.83337792119988
形,1074,6118,1206,4736,2440,6994,318.91760434084273,281.10880376441355,291.9782251064958,242.80459403107767,236.69300296681098,149.2926858772385
柔,322,2568,471,1942,2307,1542,95.61589254911672,117.99401897139816,114.03129686994986,99.56218783960152,223.7912941985381,32.91525902526477
米,182,3208,513,1696,1381,13160,54.043765353848585,147.4006280608432,124.19969276918104,86.95029380842645,133.96435946605163,280.91103033235044
作,5503,49120,6884,34988,19887,68168,1634.0815425397184,2256.9572476149056,1666.6485088168467,1793.7599526941185,1929.1449795085944,1455.1020604631963
铄,84,442,103,322,235,2,24.943276317160887,20.30893940239797,24.936780419543176,16.508251536741344,22.796252334918268,0.042691645947165714
蜻,44,207,35,182,199,68,13.065525689941417,9.511200127367374,8.473663249359332,9.330750868592933,19.30406048786696,1.4515159622036344
鸶,58,152,22,75,44,1,17.22273840946823,6.984069658743194,5.326302613883008,3.845089643650934,4.2682344797293785,0.021345822973582857
嫡,5,122,6,39,24,13,1.4847188284024337,5.605634857675458,1.4526279856044568,1.9994466146984855,2.3281278980342064,0.2774956986565772
田,2220,15026,3174,12375,6591,1819,659.2151598106806,690.4120440281265,768.4402043847576,634.4397912024042,639.362123997644,38.82805198894722
枉,346,1939,270,1858,1351,160,102.74254292544842,89.09283597567797,65.36825935220055,95.25568743871247,131.05419959350888,3.415331675773257
靥,63,261,40,199,383,15,18.707457237870663,11.9923827692893,9.684186570696378,10.202304521153811,37.15304103946255,0.3201873446037429
郭,870,6847,2235,9715,3199,117,258.34107614202344,314.6047694303595,541.10392463766,498.0672785075843,310.3200477421428,2.497461287909194
诺,87,444,60,434,271,7138,25.834107614202345,20.400835055802485,14.526279856044567,22.250252071260075,26.28844418196958,152.36648438543443
披,802,4396,736,4689,2496,883,238.14890007575036,201.98664618312554,178.18903290081334,240.3950045210564,242.12530139555744,18.848361685673662
远,6595,28925,6049,31224,13888,21547,1958.34413466281,1329.0408873628082,1464.4911141535597,1600.7877204447568,1347.2100103291275,459.9384476117898
岐,505,1198,237,2411,352,32,149.9566016686458,55.04549638930491,57.37880543137604,123.60681507789869,34.14587583783503,0.6830663351546514
喙,13,339,39,145,89,23,3.8602689538463277,15.576313252065411,9.442081906428967,7.433839977725139,8.633474288543516,0.4909539283924057
蝼,30,260,67,179,89,7,8.908312970414602,11.946434942587041,16.221012505916434,9.176947282846896,8.633474288543516,0.14942076081508002
俄,191,2027,299,1427,551,3021,56.71625924497297,93.13624472547667,72.38929461595542,73.15923895319844,53.449936325701984,64.48573120319381
跪,63,236,65,320,179,783,18.707457237870663,10.843687101732854,15.736803177381615,16.40571581291065,17.363953906171787,16.713779388315377
浑,993,5388,1066,4261,2798,826,294.86515932072336,247.56689027176535,258.0835721090585,218.4523596212884,271.42091077915455,17.63164977617944
鹭,502,3365,471,2510,1259,27,149.06577037160432,154.6144368530977,114.03129686994986,128.68233340751792,122.12970931771108,0.5763372202867372
垒,264,1156,302,1777,1335,1117,78.39315413964849,53.11568766781008,73.11560860875765,91.10299062356947,129.50211432815271,23.84328426149205
芮,12,100,5,33,32,191,3.5633251881658405,4.5947826702257855,1.2105233213370472,1.691839443206411,3.1041705307122753,4.077052187954325
鸬,45,155,26,241,83,8,13.362469455621902,7.121913138849967,6.294721270952645,12.355554721598335,8.051442314034963,0.17076658378866286
忙,303,3699,500,2353,1291,15130,89.97396100118748,169.9610109716518,121.05233213370472,120.63327908680864,125.23387984842336,322.96230159030864
戒,252,2321,334,2062,984,4018,74.82982895148265,106.64490577594047,80.86295786531475,105.71433126944301,95.45324381940246,85.76751670785593
中,16933,92027,18311,85516,37356,69745,5028.148784267682,4228.440647928684,4433.178507400534,4384.22247955271,3623.731073290242,1488.7644232925365
眠,1315,7840,1324,6297,3960,1508,390.48105186984003,360.2309613457016,320.5465754900501,322.83372648093246,384.14110317564405,32.189501044162945
钞,6,135,31,62,283,621,1.7816625940829203,6.20295660480481,7.505244592289692,3.178607438751439,27.452508130986683,13.255756066594953
杆,10,89,20,124,239,1300,2.9694376568048675,4.089356576500949,4.842093285348189,6.357214877502878,23.184273651257303,27.749569865657715
届,13,89,9,210,159,522,3.8602689538463277,4.089356576500949,2.178941978406685,10.766251002222615,15.423847324476617,11.142519592210252
抓,7,48,8,5,16,14157,2.0786063597634072,2.205495681708377,1.9368373141392754,0.2563393095767289,1.5520852653561377,302.1928158370125
丐,11,350,21,58,77,133,3.2663814224853542,16.08173934579025,5.084197949615598,2.973535991090056,7.469410339526412,2.83899445548652
馑,2,71,18,66,18,3,0.5938875313609735,3.2622956958603075,4.35788395681337,3.383678886412822,1.7460959235256548,0.06403746892074856
绍,52,3310,96,759,610,2811,15.441075815385311,152.0873063844735,23.24204776967131,38.91230719374745,59.173250741702745,60.003108378741416
斗,1378,11297,2028,10656,5132,6328,409.1885091077107,519.072598255407,490.98825913430636,546.3103365699247,497.83134886298114,135.0763677768323
鲭,7,88,15,111,40,19,2.0786063597634072,4.043408749798692,3.631569964011142,5.6907326726033824,3.8802131633903443,0.4055706364980743
斩,171,802,182,649,379,219,50.777383931363225,36.8501570152108,44.06304889666852,33.27284238305941,36.76501972312351,4.674735231214646
